f0_workload,f1_mean,f2_std,f3_delta,f4_trend,f5_ema,f6_temperature,f7_headroom,f8_efficiency,f9_short_long
8926,9904,654,-93,-281,9508,13286,8474,685,-1107
8793,9658,655,-134,-281,9274,13707,8053,684,-1192
8594,9392,600,-199,-256,9045,11767,9993,683,-994
8319,9144,581,-275,-248,8808,12595,9165,681,-920
8343,8925,506,25,-213,8643,12393,9367,681,-810
7945,8704,500,-399,-210,8419,11370,10390,678,-802
7861,8475,406,-84,-174,8229,12583,9177,677,-681
8118,8362,361,258,-146,8176,12797,8963,679,-620
8070,8255,300,-48,-110,8126,12809,8951,679,-382
7622,8109,288,-448,-105,7967,12191,9569,674,-276
7504,7973,284,-118,-103,7821,12900,8860,673,-385
7267,7841,333,-237,-125,7653,12756,9004,669,-603
7243,7704,324,-24,-121,7520,12790,8970,669,-585
7257,7618,339,14,-133,7435,12694,9066,669,-579
7361,7555,335,104,-128,7402,12034,9726,671,-429
8458,7598,415,1098,8,7676,12568,9192,682,151
8763,7684,554,304,155,7967,12312,9448,684,815
8407,7782,602,-355,209,8099,12115,9645,681,1217
8498,7907,633,91,239,8226,11279,10481,682,1039
8295,8035,593,-204,203,8272,11762,9998,680,584
9114,8269,604,819,208,8534,12401,9359,685,587
9815,8589,658,701,228,8926,12514,9246,687,777
10370,8965,707,556,245,9371,13395,8365,688,1282
9139,9050,681,-1232,205,9331,12381,9379,685,1159
9321,9120,677,183,197,9344,12301,9459,686,784
9162,9214,621,-159,124,9320,12681,9079,685,-11
8969,9273,571,-194,27,9245,13086,8674,684,-196
8924,9352,464,-45,-107,9182,11764,9996,684,-533
9533,9404,458,609,-118,9282,12400,9360,686,-420
9196,9327,433,-337,-91,9243,12793,8967,685,-175
8897,9142,202,-299,-15,9115,12803,8957,683,105
8987,9124,208,90,-28,9079,11985,9775,684,-155
8987,9082,198,0,-18,9047,13478,8282,684,-200
8821,9039,212,-166,-32,8981,12408,9352,683,-172
9004,9044,211,183,-42,8988,13926,7834,683,-170
8400,8978,300,-604,-108,8826,12746,9014,680,-378
8048,8792,354,-352,-127,8590,12095,9665,677,-493
7625,8596,487,-423,-181,8305,12276,9484,672,-915
7492,8421,589,-132,-240,8063,12424,9336,670,-1118
7435,8227,625,-57,-262,7863,12254,9506,669,-1135
7681,8063,574,246,-226,7781,12586,9174,672,-843
7268,7869,546,-413,-211,7610,12608,9152,667,-653
7261,7651,369,-7,-140,7474,12131,9629,667,-397
7036,7481,291,-225,-111,7327,12227,9533,664,-468
6857,7332,266,-179,-102,7176,12524,9236,661,-449
6957,7249,266,100,-102,7103,12695,9065,662,-477
7466,7245,263,508,-58,7193,12538,9222,670,-243
7132,7207,254,-333,-47,7169,12768,8992,665,-36
7388,7171,199,256,19,7216,12499,9261,669,253
7205,7163,196,-183,32,7211,12104,9656,666,127
7346,7174,203,141,58,7248,11342,10418,668,224
7056,7176,201,-290,33,7200,12181,9579,664,42
7929,7310,284,873,62,7412,10908,10852,676,214
7472,7374,254,-457,38,7441,11086,10674,670,178
7808,7417,292,337,84,7543,12953,8807,675,511
8675,7610,485,867,158,7869,11798,9962,682,600
8937,7803,642,262,245,8179,11514,10246,684,1072
8515,7967,635,-422,240,8299,11839,9921,681,1186
8748,8142,633,234,239,8450,12234,9526,683,945
8409,8311,483,-340,144,8478,12339,9421,681,393
8035,8325,474,-374,80,8370,11371,10389,678,116
8069,8399,369,35,-32,8311,11842,9918,678,-366
8103,8436,320,34,-120,8267,12401,9359,679,-588
8111,8366,322,8,-122,8213,11761,9999,679,-434
7921,8239,267,-190,-98,8112,12059,9701,677,-310
7536,8116,330,-386,-127,7940,12209,9551,673,-417
6538,7840,542,-997,-191,7528,12307,9453,657,-814
6385,7587,674,-153,-251,7186,11403,10357,653,-1228
6167,7354,792,-219,-322,6880,11976,9784,648,-1585
6342,7138,803,175,-329,6697,11784,9976,653,-1344
6631,6954,725,289,-268,6640,11257,10503,659,-919
6216,6717,609,-415,-206,6481,11905,9855,650,-513
5909,6466,456,-307,-144,6282,12236,9524,642,-341
6027,6277,230,118,-66,6177,13411,8349,645,-362
6050,6216,217,22,-57,6131,11445,10315,646,-353
6246,6198,208,196,-36,6156,11289,10471,651,-145
6691,6264,263,445,2,6304,12012,9748,660,104
6146,6239,264,-545,0,6259,11616,10144,648,194
5646,6116,281,-499,-7,6079,11483,10277,634,71
5569,6036,330,-77,-42,5933,11486,10274,632,-398
5334,5964,404,-235,-114,5767,12674,9086,624,-715
6319,6000,421,985,-78,5913,11236,10524,652,-415
7136,6136,565,817,22,6249,11918,9842,668,204
5965,6101,566,-1171,20,6171,11966,9794,644,596
5739,5982,528,-226,53,6036,10977,10783,637,478
5585,5912,539,-154,37,5908,11392,10368,632,-238
5286,5867,573,-299,-43,5743,11377,10383,622,-528
5062,5803,628,-225,-142,5558,11379,10381,614,-788
5797,5861,603,736,-193,5631,12015,9745,639,-767
5710,5785,579,-87,-157,5634,11197,10563,636,-419
5868,5627,287,157,-5,5657,12054,9706,641,264
6615,5708,428,747,114,5914,12455,9305,659,570
6463,5798,496,-151,180,6072,11586,10174,656,827
6038,5855,495,-425,177,6076,11350,10410,645,827
7558,6139,697,1520,258,6510,11948,9812,674,876
8145,6524,834,587,310,7004,11674,10086,680,1157
8046,6806,917,-99,359,7327,12340,9420,679,1778
7197,6991,822,-849,274,7336,12688,9072,668,1288
6909,7121,708,-288,147,7258,11640,10120,663,420
7117,7184,682,208,92,7237,12673,9087,667,-176
7008,7252,632,-109,0,7195,11945,9815,665,-386
6657,7330,503,-351,-179,7078,12538,9222,659,-644
6944,7253,509,287,-187,7027,11958,9802,664,-613
7050,7116,382,106,-108,7002,12117,9643,666,-372
6766,6956,167,-284,-38,6908,11945,9815,660,-57
6693,6893,159,-73,-34,6840,11772,9988,659,-91
7415,6956,235,721,11,6998,12430,9330,671,3
7079,6952,232,-335,39,7017,11872,9888,666,177
7088,6962,236,9,56,7037,12282,9478,666,372
6858,6987,212,-230,15,6998,12190,9570,662,35
6720,6959,230,-138,-12,6922,11691,10069,659,-112
6546,6896,263,-174,-37,6814,12612,9148,656,-300
7634,7004,351,1088,11,7043,11533,10227,673,-60
7136,7059,332,-498,-11,7079,12881,8879,666,73
7524,7073,348,388,66,7193,12160,9600,672,573
8091,7200,485,567,151,7446,12306,9454,678,615
8080,7324,561,-11,212,7632,12302,9458,678,920
8042,7472,575,-38,222,7767,12990,8770,677,959
8083,7642,527,41,193,7884,12465,9295,678,683
8068,7832,337,-15,111,7973,12188,9572,678,371
7547,7822,345,-521,66,7864,12801,8959,673,125
7151,7823,341,-396,-63,7686,11874,9886,667,-375
7148,7777,400,-3,-152,7541,12541,9219,667,-791
6601,7590,534,-548,-216,7265,11918,9842,657,-998
6926,7446,538,326,-219,7148,11637,10123,664,-887
6885,7301,514,-41,-202,7050,12356,9404,663,-796
6440,7096,488,-445,-190,6852,11501,10259,654,-552
6018,6840,446,-422,-175,6587,11199,10561,644,-627
6041,6651,425,23,-166,6408,11852,9908,645,-776
5799,6482,461,-242,-184,6218,11687,10073,638,-848
6535,6406,389,736,-108,6280,12457,9303,656,-449
6598,6405,389,64,-71,6360,11982,9778,658,-152
6456,6347,338,-142,-11,6371,12368,9392,655,293
6292,6273,269,-164,42,6335,11302,10458,651,282
7226,6371,416,934,140,6579,11832,9928,669,460
8343,6661,748,1117,266,7085,11520,10240,681,1001
8876,7016,999,533,385,7611,12219,9541,685,1812
8990,7415,1069,114,419,8045,12560,9200,686,2115
8824,7701,1101,-166,442,8303,12818,8942,685,1914
8226,7904,1026,-598,368,8329,12697,9063,681,1241
7859,8079,872,-367,209,8251,13092,8668,677,357
7669,8252,594,-190,-17,8144,12070,9690,675,-534
8308,8387,450,639,-122,8215,11572,10188,681,-706
7753,8313,497,-555,-180,8083,12836,8924,676,-645
7363,8124,534,-390,-199,7861,12682,9078,671,-506
7344,7918,474,-19,-171,7686,13279,8481,671,-691
7492,7752,342,148,-109,7600,12116,9644,673,-563
7016,7601,366,-476,-120,7421,12464,9296,666,-506
7635,7573,353,619,-89,7468,11461,10299,675,-306
7137,7506,378,-498,-115,7371,12361,9399,668,-389
6890,7329,280,-247,-81,7211,12243,9517,664,-173
6679,7195,302,-211,-89,7048,11935,9825,660,-468
6467,7083,376,-212,-132,6878,11966,9794,656,-647
6567,6985,395,100,-147,6778,13139,8621,658,-663
6835,6903,347,269,-105,6774,11545,10215,663,-448
6505,6839,367,-331,-126,6693,11599,10161,656,-326
6663,6718,211,158,-56,6658,12500,9260,660,-80
7137,6718,210,474,24,6778,12081,9679,668,81
7099,6744,241,-38,74,6864,11451,10309,667,356
7296,6821,299,197,113,6989,13364,8396,670,570
7851,6994,420,556,161,7243,12084,9676,677,674
8080,7183,515,228,206,7494,12644,9116,679,895
7479,7264,505,-601,193,7508,12026,9734,672,864
7550,7394,420,71,136,7548,11713,10047,673,494
7318,7476,321,-232,51,7509,13086,8674,670,-44
7659,7541,298,341,30,7561,11913,9847,675,-52
8635,7733,420,975,74,7872,12869,8891,684,220
8401,7872,435,-234,82,8035,12554,9206,682,576
8276,7925,455,-125,114,8107,12254,9506,681,820
8770,8011,535,494,201,8292,12339,9421,684,754
8613,8153,525,-156,194,8404,11342,10418,683,640
8034,8213,478,-580,120,8325,12682,9078,678,414
8691,8385,357,657,64,8454,12470,9290,684,98
8153,8446,254,-538,-33,8393,13209,8551,680,-247
8180,8390,256,27,-35,8327,13122,8638,680,-78
7936,8331,297,-244,-72,8216,12743,9017,678,-387
8178,8319,301,242,-91,8204,12870,8890,680,-354
9180,8370,394,1002,29,8459,11422,10338,686,97
9507,8482,545,327,150,8746,11617,10143,687,756
8917,8593,532,-590,138,8813,13737,8023,684,974
8350,8550,536,-567,128,8688,12914,8846,681,599
7860,8513,571,-491,28,8473,12054,9706,676,-220
7424,8419,672,-436,-98,8190,12890,8870,671,-866
6684,8262,880,-739,-295,7778,12017,9743,659,-1504
6933,8107,985,249,-414,7532,12400,9360,664,-1749
6899,7822,963,-34,-400,7311,12612,9148,664,-1572
6712,7472,777,-187,-312,7083,12086,9674,660,-999
7040,7238,558,328,-193,7020,11971,9789,666,-566
7153,7088,367,113,-81,7020,12226,9534,668,-192
6598,6931,256,-555,-39,6880,12303,9457,658,0
7270,6911,222,673,42,6973,12530,9230,670,153
7562,7021,289,291,72,7145,11485,10275,674,196
8295,7191,507,733,168,7470,13030,8730,681,828
8314,7368,610,19,231,7720,11873,9887,681,1102
7317,7444,559,-997,156,7636,11507,10253,670,850
7931,7555,557,614,154,7735,12063,9697,678,478
9201,7811,750,1270,248,8158,13105,8655,686,542
8456,8043,614,-745,172,8284,12872,8888,682,778
8591,8208,559,135,134,8398,12753,9007,683,866
8818,8365,531,227,116,8538,13116,8644,684,411
8526,8394,533,-293,122,8541,13142,8618,683,401
7338,8272,639,-1188,25,8213,12552,9208,670,-72
7870,8341,556,533,-111,8143,12511,9249,677,-688
7901,8338,559,31,-191,8082,12930,8830,677,-1016
7865,8171,468,-37,-138,7990,12086,9674,677,-467
7670,8072,480,-195,-150,7888,12624,9136,674,-417
7927,7989,439,257,-106,7879,12485,9275,677,-270
7580,7834,322,-347,-51,7770,12133,9627,673,-175
8154,7788,234,574,49,7855,12324,9436,679,158
7717,7835,167,-436,-5,7831,13079,8681,675,-30
7603,7802,183,-114,-20,7767,12798,8962,674,36
7349,7733,230,-254,-48,7647,11960,9800,670,-282
7196,7649,282,-153,-78,7516,11904,9856,668,-426
6908,7554,373,-288,-138,7343,11837,9923,663,-645
7076,7448,373,168,-138,7252,12830,8930,666,-620
6717,7340,438,-359,-184,7095,12439,9321,660,-703
6705,7159,357,-12,-150,6957,11917,9843,659,-522
6624,7022,325,-82,-135,6843,11460,10300,658,-545
6317,6862,316,-307,-132,6676,12156,9604,651,-501
6221,6720,318,-96,-133,6531,12322,9438,649,-534
6599,6646,263,379,-92,6531,11650,10110,658,-427
5985,6530,319,-615,-119,6369,11928,9832,643,-419
6076,6405,274,91,-98,6268,11199,10561,645,-296
6128,6332,259,52,-88,6217,11631,10129,647,-430
6504,6307,229,376,-34,6283,12314,9446,655,-113
6953,6348,301,449,54,6459,12488,9272,664,289
7322,6473,440,369,132,6703,11628,10132,669,724
6726,6537,435,-596,126,6723,11374,10386,659,742
7061,6594,469,335,176,6820,11608,10152,665,707
6833,6700,411,-227,131,6847,11734,10026,661,277
6605,6767,343,-228,56,6801,11158,10602,657,107
6844,6856,243,239,-6,6832,11387,10373,661,-152
8089,7054,441,1245,59,7190,12334,9426,678,200
7299,7097,446,-790,69,7227,12708,9052,669,501
7990,7181,534,691,167,7436,11472,10288,677,979
8883,7451,741,893,260,7858,12207,9553,683,971
9299,7730,937,416,373,8280,12567,9193,685,1590
9350,8045,1003,51,411,8618,13249,8511,685,1812
9632,8423,959,282,389,8956,13486,8274,686,1606
8951,8687,757,-682,264,9013,12935,8825,683,999
8837,8780,723,-114,213,8990,12535,9225,683,576
9578,9065,497,741,120,9200,12490,9270,686,91
10356,9361,472,778,113,9555,11920,9840,687,367
10619,9578,588,263,167,9869,13015,8745,687,971
11672,9874,892,1052,311,10386,13581,8179,685,1613
10007,9956,870,-1665,266,10309,12896,8864,686,1295
10016,10004,861,9,236,10247,13065,8695,686,897
9890,10122,769,-126,114,10184,12624,9136,686,-241
9201,10167,699,-689,-100,9948,12401,9359,684,-744
9249,10126,741,48,-240,9764,13040,8720,684,-1087
10308,10120,739,1059,-200,9899,13720,8040,686,-855
10273,10077,719,-34,-134,9983,12990,8770,686,-214
9533,9810,405,-740,-9,9811,13162,8598,685,365
9348,9727,423,-185,-26,9677,12537,9223,684,-15
9040,9605,461,-308,-52,9490,12972,8788,683,-477
9069,9503,477,29,-67,9362,13049,8711,683,-560
9379,9525,467,311,-109,9371,13024,8736,685,-579
8931,9485,501,-448,-188,9253,13118,8642,683,-574
8660,9279,457,-272,-169,9059,12831,8929,682,-462
8498,9057,336,-162,-127,8869,12558,9202,681,-578
8637,8945,307,139,-111,8786,12767,8993,682,-555
8645,8857,278,8,-93,8731,12960,8800,682,-423
9390,8901,327,745,-29,8906,12557,9203,685,-17
8640,8848,330,-750,-33,8827,12745,9015,682,71
8832,8779,262,193,23,8813,12471,9289,683,280
8697,8750,257,-136,32,8778,12246,9514,682,-43
8623,8745,259,-74,12,8738,12204,9556,682,-44
8596,8758,249,-27,-27,8705,12978,8782,682,-190
8586,8751,252,-10,-54,8674,13646,8114,682,-239
8218,8698,308,-368,-110,8548,11884,9876,680,-370
8359,8569,181,141,-64,8472,11810,9950,681,-290
7882,8474,287,-477,-114,8304,12923,8837,677,-514
8025,8373,285,143,-113,8212,12707,9053,678,-455
7744,8254,321,-281,-131,8068,12662,9098,675,-593
7800,8151,319,56,-129,7978,11463,10297,676,-472
7381,7999,358,-419,-146,7795,12097,9663,671,-572
6880,7786,443,-501,-176,7519,12315,9445,664,-692
6866,7617,500,-14,-206,7318,12187,9573,664,-920
6660,7405,501,-207,-207,7106,12534,9226,660,-965
6533,7236,537,-126,-228,6925,12222,9538,657,-880
6729,7074,466,195,-186,6840,11720,10040,662,-694
6394,6905,436,-335,-171,6691,11588,10172,655,-566
6422,6733,299,29,-115,6585,11550,10210,656,-349
5966,6556,282,-456,-110,6391,11796,9964,644,-473
5511,6385,416,-455,-162,6133,11673,10087,631,-670
5291,6188,505,-220,-202,5879,11618,10142,623,-958
6287,6142,476,996,-143,5971,12683,9077,653,-712
5996,6075,453,-291,-113,5962,12349,9411,645,-346
5939,5976,380,-58,-54,5934,11763,9997,644,157
5914,5916,346,-25,-15,5916,11631,10129,643,54
5812,5840,288,-102,31,5873,11244,10516,641,78
5728,5810,286,-84,35,5830,12371,9389,638,13
6947,5989,447,1219,98,6149,11929,9831,666,277
5648,6034,390,-1299,-5,6034,11590,10170,635,118
5490,5934,413,-157,-24,5876,11284,10476,630,150
5197,5834,478,-294,-78,5684,11979,9781,620,-623
5771,5813,476,574,-73,5701,11032,10728,639,-524
5497,5761,485,-273,-88,5638,11414,10346,630,-437
5824,5763,485,327,-77,5685,11130,10630,641,-105
5535,5739,491,-290,-100,5642,11279,10481,632,-192
5174,5517,223,-361,-18,5476,11554,10206,619,-9
5408,5487,219,234,-13,5452,11906,9854,627,-184
5205,5451,238,-204,-36,5382,11523,10237,620,-302
5179,5449,241,-25,-86,5331,10661,11099,619,-296
5732,5444,235,553,-28,5430,11793,9967,638,-116
5367,5428,235,-366,-29,5411,11438,10322,625,-3
5761,5420,222,394,42,5497,11502,10258,638,320
6003,5479,294,242,102,5636,11401,10359,645,370
6060,5589,324,58,118,5767,12170,9590,646,563
5974,5660,338,-87,131,5834,11749,10011,644,563
6610,5836,413,637,161,6067,12068,9692,659,606
6272,5972,349,-338,127,6149,11647,10113,651,501
7199,6156,519,927,204,6452,12303,9457,669,861
8400,6535,823,1201,306,7023,11310,10450,682,1209
7616,6767,833,-784,313,7223,12331,9429,674,1554
7481,6951,807,-135,291,7329,11429,10331,673,1409
7423,7122,742,-58,235,7390,11988,9772,672,616
8671,7459,756,1248,241,7785,11479,10281,683,639
8993,7757,829,322,278,8154,12119,9641,685,969
8969,8094,694,-24,220,8432,12088,9672,685,1254
8784,8292,634,-185,181,8564,14167,7593,684,997
8724,8333,650,-60,229,8613,12568,9192,684,789
8648,8462,595,-77,178,8651,13296,8464,683,411
7642,8482,563,-1005,5,8403,12062,9698,674,-230
7730,8520,496,88,-171,8243,13084,8676,675,-822
8032,8440,517,302,-195,8173,12083,9677,678,-1022
7592,8265,537,-440,-207,7989,12173,9587,674,-769
8455,8201,476,864,-116,8091,13169,8591,682,-279
8388,8152,431,-67,-38,8154,11994,9766,681,-10
7238,7966,463,-1151,-52,7884,12291,9469,669,98
7568,7831,398,330,-13,7775,12232,9528,673,-159
8744,7968,489,1176,43,8048,12760,9000,684,-190
8677,8087,530,-67,77,8231,13075,8685,683,388
9423,8261,688,746,182,8568,12810,8950,686,1099
11424,8740,1199,2001,374,9388,13020,8740,687,1762
11787,9156,1554,364,598,10081,13020,8740,686,2755
12355,9652,1837,568,782,10760,12937,8823,684,3526
12598,10322,1812,243,769,11368,14365,7395,683,3080
11458,10808,1503,-1140,569,11499,13908,7852,686,2126
11149,11109,1285,-309,376,11479,13097,8663,687,1002
11347,11443,899,197,135,11520,13241,8519,686,-199
10280,11550,675,-1066,-178,11234,12804,8956,687,-999
9398,11297,984,-882,-371,10719,13632,8128,685,-1528
9129,10964,1189,-270,-499,10247,13684,8076,684,-2179
8763,10515,1256,-366,-533,9776,12129,9631,683,-2270
7974,9937,1228,-789,-522,9197,12647,9113,676,-2105
8840,9610,1124,866,-451,9035,12205,9555,683,-1735
8814,9318,980,-26,-352,8915,13083,8677,683,-1241
8311,8939,655,-503,-219,8679,12888,8872,679,-454
8817,8756,415,506,-85,8673,12586,9174,683,-173
8510,8645,340,-307,-37,8608,12758,9002,681,-158
8341,8546,297,-169,-10,8519,12556,9204,680,16
8686,8537,291,345,25,8559,13071,8689,683,-39
8062,8548,270,-624,-75,8437,12726,9034,678,-295
7720,8408,358,-342,-113,8227,12565,9195,674,-403
7808,8282,370,88,-119,8094,12796,8964,675,-670
8269,8277,370,461,-117,8137,12427,9333,680,-551
7876,8159,326,-393,-93,8045,11500,10260,676,-280
8338,8138,308,462,-40,8114,12208,9552,680,38
8088,8106,298,-250,-22,8100,12043,9717,678,-8
8149,8039,206,61,43,8097,13279,8481,679,245
8897,8143,352,748,117,8321,11933,9827,684,376
8319,8218,315,-578,87,8337,13590,8170,681,379
8002,8242,289,-317,25,8259,12018,9742,678,262
8121,8224,292,119,18,8220,12690,9070,679,-122
7037,8119,485,-1084,-119,7901,12118,9642,666,-638
7094,7963,580,57,-180,7665,11744,10016,667,-874
7080,7838,645,-14,-241,7491,11084,10676,667,-1227
6969,7690,690,-111,-280,7327,12824,8936,665,-1028
7013,7454,544,43,-207,7196,12762,8998,666,-694
7803,7390,462,790,-85,7334,12109,9651,676,-205
7292,7301,400,-511,-28,7303,12137,9623,670,109
7276,7195,255,-15,58,7273,11275,10485,670,418
7219,7218,247,-58,43,7265,11851,9909,669,71
7854,7313,317,635,83,7433,12049,9711,677,218
8013,7430,376,159,116,7604,12114,9646,679,425
7905,7547,360,-108,106,7705,11813,9947,678,604
7194,7570,330,-711,20,7583,11710,10050,669,216
6716,7434,418,-478,-26,7336,11921,9839,661,-259
6976,7394,444,260,-80,7237,11764,9996,665,-691
6872,7344,476,-104,-136,7135,12397,9363,664,-782
6342,7234,581,-531,-233,6912,13091,8669,653,-806
7489,7189,544,1147,-145,7046,11813,9947,673,-460
6820,7039,454,-669,-88,6956,12753,9007,663,-249
6472,6860,347,-347,-42,6796,12250,9510,656,107
6873,6820,324,401,-5,6806,12106,9654,664,-157
6390,6779,353,-483,-52,6693,11739,10021,654,-321
6475,6717,357,85,-56,6625,13204,8556,656,-220
6957,6727,363,482,-20,6710,11360,10400,666,-192
6343,6727,363,-615,-93,6618,11666,10094,654,-217
6460,6599,227,118,-34,6550,12362,9398,656,-19
6513,6560,212,52,-17,6532,11085,10675,657,-195
6514,6566,210,1,-30,6529,12454,9306,657,-112
6382,6504,181,-132,-13,6478,11843,9917,654,-56
6998,6580,236,616,16,6625,12416,9344,666,82
7083,6656,283,85,47,6757,11709,10051,668,264
7086,6672,303,3,115,6843,11714,10046,668,613
7429,6808,362,343,143,7019,11144,10616,673,626
7460,6933,392,31,160,7158,12306,9454,673,627
7351,7038,378,-110,149,7229,12732,9028,672,601
8043,7229,445,693,177,7475,13568,8192,680,622
7814,7408,345,-229,135,7600,11511,10249,678,525
7837,7513,332,22,127,7682,12075,9685,678,616
7882,7613,306,45,111,7754,12013,9747,678,370
7652,7683,233,-230,58,7744,12550,9210,676,170
7729,7721,213,77,35,7749,12892,8868,677,53
8119,7803,223,390,40,7860,12392,9368,680,48
8188,7908,178,69,24,7965,11497,10263,681,166
7206,7803,283,-982,-20,7752,11706,10054,669,55
6800,7676,436,-406,-103,7486,11632,10128,662,-445
6833,7551,510,33,-156,7295,12338,9422,663,-968
6845,7421,540,12,-179,7153,12106,9654,663,-953
8017,7467,572,1172,-105,7379,10988,10772,679,-377
7211,7402,568,-806,-98,7323,12018,9742,669,-71
7447,7318,502,236,-18,7335,12621,9139,672,384
7917,7284,448,471,125,7473,12069,9691,678,385
8289,7420,555,371,201,7707,11976,9784,681,743
8012,7571,530,-277,183,7817,12588,9172,679,802
7578,7665,451,-434,105,7778,12489,9271,674,472
7149,7702,389,-429,-26,7629,11751,10009,668,-196
7324,7616,387,175,-24,7534,12493,9267,671,-425
7051,7596,411,-273,-114,7408,11495,10265,667,-674
6987,7538,457,-64,-181,7290,12141,9619,666,-669
6669,7382,511,-317,-213,7100,12458,9302,660,-768
6869,7205,400,200,-158,7003,13158,8602,664,-581
6656,7035,296,-213,-118,6878,11576,10184,660,-486
6714,6927,228,58,-86,6813,11428,10332,661,-289
8183,7056,475,1468,42,7184,12602,9158,680,205
